id,product_name,current_price,list_price,brand,category,cpu,ram,storage,screen_size,screen_resolution,os,software,average_rating,product_url
83,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",30690000.0,32990000.0,Acer,Laptop,i7 13620H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-nh-qz9sv-004
84,"Laptop HP 15 fr0036TU - BZ7U2PA (i5 13420H, 16GB, 512GB, Full HD, Win11)",16690000.0,18490000.0,HP,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-15-fr0036tu-i5-13420h-bz7u2pa
85,"Laptop Dell Inspiron 15 3530 - P16WD21 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,18790000.0,Dell,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-1334u-p16wd21
86,"Laptop Acer Gaming Aspire 5 A515 58GM 598J - NX.KW1SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",,,Acer,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-598j-i5-nxkw1sv002?utm_flashsale=1
87,"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000.0,,Lenovo,Laptop,R5 7520U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn
88,"Laptop Asus Vivobook 15 OLED A1505VA - MA570WS (i7 13620H, 16GB, 512GB, 2.8K OLED 120Hz, OfficeH24+365, Win11)",19990000.0,23490000.0,Asus,Laptop,i7 13620H,16GB,512GB,N/A,2.8K,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-vivobook-a1505va-i7-ma570ws
89,"Laptop Asus Vivobook S16 S3607VA - RP055WS (i5 13420H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",17990000.0,19990000.0,Asus,Laptop,i5 13420H,16GB,512GB,N/A,WUXGA,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-s3607va-i5-rp055ws
90,"Laptop Acer Gaming Nitro V ANV15 51 55CA - NH.QN8SV.004 (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23790000.0,27490000.0,Acer,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-nitro-v-anv15-51-55ca-i5-nhqn8sv004
91,"Laptop Dell Inspiron 15 3520 - N3520-i5U165W11SLU-BL (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",15990000.0,17490000.0,Dell,Laptop,i5 1235U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u165w11slubl
92,"Laptop HP Pavilion X360 14 ek2027TU - 9Z2V9PA (Core 7 150U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",23790000.0,27690000.0,HP,Laptop,Core 7 150U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2027tu-core-7-9z2v9pa
93,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00KUVN (R5 7235HS, 24GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",24190000.0,25490000.0,Lenovo,Laptop,R5 7235HS,24GB,1TB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r5-83jc00kuvn
94,"Laptop MSI Katana 15 B13VEK - 2256VN (i7 13620H, 16GB, 512GB, RTX4050 6GB, Full HD 144Hz, Win11)",25190000.0,26490000.0,MSI,Laptop,i7 13620H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i7-13620h-2256vn
95,"Laptop Acer Aspire Lite 16 AI AL16 71P 5674 - NX.D4XSV.001 (Ultra 5 125H, 16GB, 512GB, Full HD+, Win11)",,,Acer,Laptop,N/A,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-16-ai-al16-71p-5674-ultra-5-125h-nx-d4xsv-001?utm_flashsale=1
96,"Laptop MSI Gaming Thin 15 B13UC - 1411VN (i7 13620H, 32GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",22090000.0,22990000.0,MSI,Laptop,i7 13620H,32GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-1411vn
97,"Laptop GIGABYTE Gaming G5 MF5 RC555 - 9RC55MF5FEIAA1VN0C0 (i5 13500H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",20790000.0,21590000.0,Gigabyte,Laptop,i5 13500H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i5-9rc55mf5feiaa1vn0c0
98,"Laptop Dell Inspiron 15 3530 - 71053721 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",20990000.0,21990000.0,Dell,Laptop,i7 1355U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71053721
99,"Laptop Dell Inspiron 15 3520 - 71053682 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",18990000.0,20190000.0,Dell,Laptop,i7 1255U,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-71053682
100,"Laptop Acer Aspire Lite 14 AL14 51P 35QD - NX.J84SV.001 (i3 1305U, 8GB, 512GB, Full HD+, Win11)",10790000.0,11990000.0,Acer,Laptop,i3 1305U,8GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-51p-35qd-i3-nxj84sv001
101,"Laptop HP 240 G9 - AG2J5AT (i3 1215U, 8GB, 512GB, Full HD, Win11)",10390000.0,13390000.0,HP,Laptop,i3 1215U,8GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at
102,"Laptop Asus Vivobook 14 X1404ZA - NK376W (i5 1235U, 16GB, 512GB, Full HD, Win11)",13690000.0,16190000.0,Asus,Laptop,i5 1235U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i5-nk376w
103,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",21490000.0,26790000.0,HP,Laptop,N/A,16GB,512GB,N/A,WUXGA,Windows 11,OfficeHS+365,5.0,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa
104,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12690000.0,13790000.0,Acer,Laptop,R7 5700U,16GB,512GB,N/A,WUXGA,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001
105,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV00PSVN (i5 13450HX, 24GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",24690000.0,26990000.0,Lenovo,Laptop,i5 13450HX,24GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv00psvn
106,"Laptop Asus TUF Gaming A15 FA507NVR - LP007W (R7 7435HS, 16GB, 512GB, RTX 4060 8GB, Full HD 144Hz, Win11)",26190000.0,28990000.0,Asus,Laptop,R7 7435HS,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/asus-fa507nvr-r7-lp007w
107,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,47690000.0,48990000.0,MacBook,Laptop,N/A,24GB,512GB,14 inch,N/A,macOS,N/A,5.0,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb
108,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0066VN (R7 AI 350, 32GB, 512GB, WUXGA OLED, Win11)",26490000.0,26990000.0,Lenovo,Laptop,N/A,32GB,512GB,N/A,WUXGA,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r7-ai-350-83hx0066vn?utm_flashsale=1
109,"Laptop MSI Gaming Cyborg 15 A13VEK - 1423VN (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",25190000.0,26390000.0,MSI,Laptop,i7 13620H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-cyborg-15-a13vek-i7-1423vn
110,"Laptop MSI Modern 15 F13MG - 667VN_16GB (i5 1334U, 16GB, 512GB, Full HD, Win11)",14690000.0,15090000.0,MSI,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-1334u-667vn-16gb
111,"Laptop Dell 15 DC15250 - DC5I7748W1 (i7 1355U, 16GB, 512GB, Full HD+ 120Hz, OfficeH24+365, Win11)",20990000.0,21390000.0,Dell,Laptop,I7748W,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-15-dc15250-i7-dc5i7748w1
112,"Laptop Asus Vivobook S14 S3407CA - LY095WS (Ultra 5 225H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",20990000.0,22490000.0,Asus,Laptop,N/A,16GB,512GB,N/A,WUXGA,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-s3407ca-ultra-5-ly095ws
113,"Laptop Asus Vivobook 15 X1504ZA - NJ1546W (i5 1235U, 16GB, 512GB, Full HD, Win11)",13690000.0,16690000.0,Asus,Laptop,i5 1235U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504za-i5-nj1546w
114,"Laptop Acer Gaming Aspire 7 A715 76G 5806 - NH.QMFSV.002 (i5 12450H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18690000.0,22590000.0,Acer,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-7-gaming-a715-76g-5806-i5-nhqmfsv002
115,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",19490000.0,22790000.0,HP,Laptop,N/A,16GB,512GB,N/A,WUXGA,Windows 11,OfficeHS+365,5.0,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa
116,"Laptop Acer Gaming Aspire 5 A515 58GM 51LB - NX.KQ4SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD, Win11)",15990000.0,20190000.0,Acer,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-51lb-i5-nxkq4sv002
117,"Laptop HP 15 fd1063TU - 9Z2Y1PA (Ultra 5 125H, 16GB, 512GB, Full HD, Win11)",17590000.0,20590000.0,HP,Laptop,N/A,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/hp-15-fd1063tu-ultra-5-9z2y1pa
118,"Laptop Dell Inspiron 15 3520 - 25P2315 (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, KYHD, Win11)",18990000.0,20690000.0,Dell,Laptop,i7 1255U,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-25p2315
119,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01ALVN (i7 13650HX, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",29690000.0,29990000.0,Lenovo,Laptop,i7 13650HX,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx9-i7-13650hx-83dv01alvn
120,"Laptop Lenovo IdeaPad Slim 5 OLED 14AHP10 - 83HV001MVN (R7 8845HS, 32GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",22490000.0,24890000.0,HP,Laptop,R7 8845HS,32GB,512GB,N/A,WUXGA,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14ahp10-r7-83hv001mvn
121,"Laptop MSI Gaming Katana 15 B13UDXK - 2410VN (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000.0,22490000.0,MSI,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i5-2410vn
122,"Laptop MSI Gaming Katana 15 B13VEK - 2416VN (i5 13420H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",23290000.0,24490000.0,MSI,Laptop,i5 13420H,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-katana-15-b13vek-i5-2416vn
123,"Laptop Asus Vivobook 15 X1504VA - BQ2225WS (i5 1334U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",,,Asus,Laptop,i5 1334U,16GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i5-bq2225ws
124,"Laptop HP Pavilion 15 eg3112TU - 8U6L9PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",20590000.0,24790000.0,HP,Laptop,i7 1355U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3112tu-i7-8u6l9pa
125,"Laptop Dell Inspiron 15 3520 - N3520-i7U165W11BLU-FP (i7 1255U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",18990000.0,20590000.0,Dell,Laptop,i7 1255U,16GB,512GB,N/A,Full HD,Windows 11,OfficeHS,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11blufp
126,"Laptop HP Probook 455 G10 - B8PG7AT (R5 7530U, 16GB, 512GB, Full HD, Win11)",17390000.0,18690000.0,HP,Laptop,R5 7530U,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/hp-probook-455-g10-r5-b8pg7at
127,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01AMVN (i7 13650HX, 16GB, 1TB, RTX 4050 6GB, Full HD 144Hz, Win11)",30690000.0,30990000.0,Lenovo,Laptop,i7 13650HX,16GB,1TB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx9-i7-83dv01amvn
128,"Laptop Acer Aspire 7 A715 76 53PJ - NH.QGESV.007 (i5 12450H, 16GB, 512GB, Full HD, Win11)",13990000.0,15690000.0,Acer,Laptop,i5 12450H,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-7-a715-76-53pj-i5-nhqgesv007
129,"Laptop Lenovo IdeaPad Slim 5 14IRH10 - 83HR005YVN (i5 13420H, 16GB, 1TB, WUXGA OLED, OfficeH24+365, Win11)",19990000.0,21990000.0,Lenovo,Laptop,i5 13420H,16GB,1TB,N/A,WUXGA,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14irh10-i5-83hr005yvn
130,"Laptop Acer Aspire Lite 16 G2 AL16 52P 76DU - NX.J2SSV.005 (i7 1355U, 16GB, 512GB, Full HD+, Win11)",17690000.0,18990000.0,Acer,Laptop,i7 1355U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/acer-aspire-lite-16-g2-al16-52p-76du-i7-nxj2ssv005
131,"Laptop Asus Vivobook 14 X1404V - NK050W (i5 1335U, 16GB, 512GB, Full HD, Win11)",14690000.0,18190000.0,Asus,Laptop,i5 1335U,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/asus-vivobook-14-x1404va-i5-nk050w
132,"Laptop Dell Inspiron 15 3520 - N3520-i5U085W11SLU (i5 1235U, 8GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",13490000.0,15690000.0,Dell,Laptop,i5 1235U,8GB,512GB,N/A,Full HD,Windows 11,OfficeH24+365,5.0,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u085w11slu
133,Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB,51290000.0,52690000.0,MacBook,Laptop,N/A,24GB,512GB,14 inch,N/A,macOS,N/A,5.0,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-pro-24-512
134,"Laptop MSI Gaming Bravo 15 B7ED - 010VN (R5 7535HS, 16GB, 512GB, RX 6550M 4GB, Full HD 144Hz, Win11)",17190000.0,18190000.0,MSI,Laptop,R5 7535HS,16GB,512GB,N/A,Full HD,Windows 11,N/A,4.9,https://www.thegioididong.com/laptop/msi-bravo-15-b7ed-r5-010vn
135,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",28690000.0,30390000.0,MSI,Laptop,N/A,16GB,512GB,N/A,Full HD,Windows 11,N/A,5.0,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn
